"id","dams","connectedmiles"
"1209011001",25,5.384733195295152
"1209011002",27,4.044934747659641
"1209020101",6,2.9909280141194663
"1209020102",3,0.6551053325335184
"1209020103",3,2.2940099239349365
"1209020104",6,42.587132811546326
"1209020202",1,236.54600524902344
"1209020303",1,167.64100646972656
"1209020304",2,0.1935189962387085
"1209020401",1,166.01800537109375
"1209020403",1,2.1250200271606445
"1209020407",5,66.56909942626953
"1209020501",11,24.305042892694473
"1209020502",17,8.951431800425052
"1209020503",31,15.920159511193301
"1209020504",18,1.321032302826643
"1209020602",11,26.833305893465873
"1209020603",4,52.40852527320384
"1209030101",12,2.7225844860076904
"1209030102",12,2.99755163770169
"1209030103",10,11.429002702236176
"1209030104",8,0.9124101484194399
"1209030105",33,0.5313735509460623
"1209030106",25,3.3119976240045883
"1209030107",16,0.2561516601131838
"1209030201",3,0.7244349718093872
"1209030202",1,45.7150993347168
"1209040101",6,0.34326548874378204
"1209040102",3,136.37315483391285
"1209040103",12,62.940500577290855
"1209040201",1,56.15459823608398
"1209040202",2,35.89540100097656
"1209040203",1,22.766700744628906
"1209040204",1,0.005932420026510954
"1210010102",3,1.3793494999408722
"1210010103",3,""
"1210010201",3,0.28302499651908875
"1210010203",11,23.128459731737774
"1210010204",1,4.644289970397949
"1210010205",1,787.593017578125
"1210020101",8,31.577642738819122
"1210020102",27,9.98373164832592
"1210020103",4,5.413951367139816
"1210020104",4,2.374600052833557
"1210020201",15,17.943589941660562
"1210020202",10,25.96965023449489
"1210020203",14,0.3436397450665633
"1210020204",5,246.9310379913271
"1210020205",15,1.381487397556027
"1210020207",3,0.7448530197143555
"1210020301",5,4.751249969005585
"1210020302",9,42.79140090942383
"1210020303",39,3.859387326453413
"1210020304",37,3.978741534948349
"1210020305",5,52.229071632027626
"1210020401",2,1.5057599544525146
"1210020402",1,0.1688069999217987
"1210020403",2,307.58276104927063
"1210030101",18,4.355942510068417
"1210030102",8,7.423454301697867
"1210030103",13,5.473401104410489
"1210030201",12,5.721596571362832
"1210030202",20,2.5714949600790677
"1210030203",15,6.488474206282542
"1210030204",4,5.868014812469482
"1210030205",14,7.116605211387981
"1210030301",3,0.5390253265698751
"1210030302",6,0.9207445085048676
"1210030303",9,3.2531679775565863
"1210030304",16,6.28027631342411
"1210030305",2,0.004772969987243414
"1210030306",6,4.108748594919841
"1210030401",10,3.9242637157440186
"1210030402",9,3.061724331229925
"1210030403",2,4.657179832458496
"1210030404",4,0.3484340012073517
"1210040101",14,0.9481009840965271
"1210040102",2,""
"1210040103",2,50.34299850463867
"1210040104",2,""
"1210040201",1,0.3057120144367218
"1210040202",1,""
"1210040203",1,4.860849857330322
"1210040205",3,""
"1210040301",3,""
"1210040502",4,""
"1210040601",1,3.3029699325561523
"1210040603",2,2.572700023651123
"1211010101",1,46.582298278808594
"1211010103",3,1.8593983041743434
"1211010104",4,126.0006397664547
"1211010301",4,0.21251100301742554
"1211010302",14,23.153064143416653
"1211010303",9,3.327317101614816
"1211010304",4,2.4395699501037598
"1211010305",20,1.9745474762283266
"1211010306",10,4.519429543614388
"1211010307",8,25.9160112341245
"1211010401",6,3.3465289175510406
"1211010402",5,20.25594726204872
"1211010403",17,1.6557506734453555
"1211010404",10,1.1369495205581188
"1211010405",5,4.420730113983153
"1211010406",3,4.695990085601807
"1211010501",3,21.732625300685566
"1211010502",14,9.032259171659296
"1211010503",3,5.840236663818359
"1211010505",9,2.525800887081358
"1211010506",1,0.2883720099925995
"1211010507",17,7.123820412490103
"1211010508",2,3.1063899397850037
"1211010509",30,8.447276865442594
"1211010510",34,1.6500897755225499
"1211010511",7,8.884212799564315
"1211010512",3,376.3871483281255
"1211010601",2,25.755200386047363
"1211010602",1,23.497100830078125
"1211010604",5,2.1203000068664553
"1211010605",1,92.69110107421876
"1211010606",4,20.536595702171326
"1211010607",9,21.576937133073805
"1211010608",2,15.996548555791378
"1211010609",12,12.272188965976238
"1211010610",4,24.21346566081047
"1211010701",10,9.585284643703037
"1211010702",5,0.17230549454689026
"1211010703",7,13.378768960634867
"1211010704",6,12.350117922896365
"1211010801",4,6.669653415679932
"1211010803",3,""
"1211010804",28,0.8575563027213017
"1211010805",12,126.69206458330154
"1211010901",5,7.564634097119172
"1211010902",6,4.009553302079439
"1211010903",2,2.345233023166656
"1211010904",5,0.13175299763679504
"1211010905",25,29.43186981751351
"1211011001",6,0.9143042206764221
"1211011002",6,0.6974307163812531
"1211011003",12,6.261296625648226
"1211011004",23,28.35599386692047
"1211011005",15,5.196267139911652
"1211011101",2,""
"1211011102",4,1.0565199926495552
"1211011105",2,0.4658260047435761
"1211011107",6,39.52838087081909
"1211020100",3,0.0004109920118935406
"1211020201",3,6.528960227966309
"1211020402",5,8.641759872436523
"1211020403",11,9.970109029249711
"1211020404",10,11.1767902135849
"1211020503",1,""
"1211020504",4,18.282519817352295
"1211020506",2,""
"1211020603",1,115.31099700927734
"1211020801",6,0.5958639979362488
"1211020802",2,""
"1211020803",5,""
"1211020804",6,""
"1211020806",4,""
"1211020807",8,0.6519759893417358
"1211020808",9,3.655542087554932
"1211020809",22,1.6190047496213362
"1303010209",8,2.723390736306707
"1304010001",31,1.6145694184117019
"1304010002",2,7.596672588959336
"1304010003",5,2.962399959564209
"1304010007",4,14.12179676691691
"1304010008",8,22.14423980712891
"1304010009",2,""
"1304020102",1,""
"1304020201",1,0.01863659918308258
"1304020202",1,""
"1304020204",1,2.7841498851776123
"1304020402",3,2.914530038833618
"1304020404",1,""
"1304020702",2,10.26997995376587
"1304020804",12,10.25531497001648
"1304021101",2,0.029320999979972836
"1304021214",1,0.018592899665236477
"1304030104",13,6.7395606866249675
"1304030109",7,5.680312940052578
"1304030204",3,3.7883066733678183
"1305000321",2,""
"1305000409",4,1.2563303311665852
"1305000421",1,""
"1305000423",1,0.004959289915859699
"1305000424",2,19.666349887847904
"1307000101",1,601.6690063476562
"1307000201",1,16.598400115966793
"1307000301",1,40.52170181274414
"1307000302",1,0.20713800191879272
"1307000403",1,80.96499633789062
"1307000406",1,0.4329279959201813
"1307000407",1,""
"1307000708",1,88.3656005859375
"1307000715",1,""
"1307000717",1,205.69900512695312
"1307000718",1,13.077099800109865
"1307000721",1,""
"1307001004",1,""
"1308000102",5,16.39150047302246
"1308000105",1,2.6093199253082275
"1308000112",3,1.703775962193807
"1308000113",5,3.194429993629455
"1308000118",14,2.7618951254143296
"1308000119",2,5.090618193149567
"1308000207",19,80.0202688773473
"1308000214",12,19.453906272848446
"1308000215",3,1.9308805391192436
"1308000219",15,2.065595955380963
"1308000223",5,1.8668306414037943
"1308000224",1,10.931500434875488
"1308000226",14,2.519909438490868
"1308000228",28,9.663587153702974
"1308000301",8,6.977594397962093
"1308000302",17,2.4531224987336566
"1308000306",14,1.3114486008882522
"1308000307",11,7.35201134160161
"1308000308",7,2.592867648601532
"1308000310",6,4.471730913221836
"1309000111",5,1.533583015203476
"1309000113",1,103.697998046875
"1309000115",2,0.22547350823879242
"1309000116",8,7.005330560861954
"1309000117",1,50.64569854736328
"1309000203",3,38.32220077514648
